symbol,type,entry_time,entry_price,exit_time,exit_price,units,pnl,pnl_pct,holding_hours,exit_reason,signal_quality
GBPUSD,long,2024-07-11 16:00:00,1.29153,2024-07-12 00:00:00,1.29192,128500,50.11499999998592,0.0003019674339735743,8.0,session_change,0.6666666666666666
USDJPY,short,2024-07-11 20:00:00,158.822,2024-07-12 00:00:00,158.498,0,0.0,0.0020400196446336925,4.0,take_profit,0.6333333333333333
USDJPY,short,2024-07-12 00:00:00,158.498,2024-07-12 04:00:00,159.202,0,-0.0,-0.004441696425191534,4.0,stop_loss,0.7000000000000001
GBPUSD,short,2024-07-12 00:00:00,1.29192,2024-07-12 08:00:00,1.29295,128500,-132.3550000000111,-0.0007972629884204026,8.0,session_change,0.6333333333333333
USDJPY,short,2024-07-12 04:00:00,159.202,2024-07-12 08:00:00,159.243,0,-0.0,-0.00025753445308474026,4.0,stop_loss,0.7000000000000001
USDJPY,short,2024-07-12 08:00:00,159.243,2024-07-12 12:00:00,158.987,0,0.0,0.0016076059858204142,4.0,take_profit,0.6999999999999998
USDCHF,long,2024-07-11 16:00:00,0.89389,2024-07-12 16:00:00,0.89416,289600,78.19199999999782,0.00030205058787993207,24.0,time_exit_8h,0.8000000000000002
GBPUSD,short,2024-07-12 08:00:00,1.29295,2024-07-12 16:00:00,1.29854,128200,-716.637999999998,-0.004323446382304021,8.0,stop_loss,0.6999999999999998
USDJPY,short,2024-07-12 12:00:00,158.987,2024-07-12 16:00:00,157.924,0,0.0,0.006686081251926184,4.0,take_profit,0.7666666666666666
USDJPY,short,2024-07-12 16:00:00,157.924,2024-07-12 20:00:00,157.828,0,0.0,0.0006078873382133408,4.0,take_profit,0.7333333333333334
GBPUSD,long,2024-07-12 16:00:00,1.29854,2024-07-15 00:00:00,1.2968,126900,-220.8060000000095,-0.0013399664238298973,56.0,session_change,0.6666666666666666
USDJPY,short,2024-07-12 20:00:00,157.828,2024-07-15 00:00:00,158.248,0,-0.0,-0.002661124768735506,52.0,stop_loss,0.6333333333333333
USDCHF,long,2024-07-12 16:00:00,0.89416,2024-07-15 04:00:00,0.8955,276400,370.3760000000022,0.0014986132235841549,60.0,session_change,0.8000000000000002
USDJPY,long,2024-07-15 00:00:00,158.248,2024-07-15 04:00:00,157.956,0,-0.0,-0.0018452049946918862,4.0,stop_loss,0.6333333333333333
USDJPY,short,2024-07-15 04:00:00,157.956,2024-07-15 08:00:00,157.906,0,0.0,0.00031654384765366907,4.0,take_profit,0.6333333333333333
USDCHF,long,2024-07-15 04:00:00,0.8955,2024-07-15 12:00:00,0.8944,184300,-202.72999999999814,-0.0012283640424343828,8.0,session_change,0.7000000000000001
USDJPY,short,2024-07-15 08:00:00,157.906,2024-07-15 12:00:00,158.088,0,-0.0,-0.0011525844489758967,4.0,stop_loss,0.6999999999999998
GBPUSD,long,2024-07-15 08:00:00,1.29833,2024-07-15 16:00:00,1.29791,127100,-53.382000000011054,-0.0003234924865019579,8.0,session_change,0.6999999999999998
USDJPY,short,2024-07-15 12:00:00,158.088,2024-07-15 16:00:00,157.892,0,0.0,0.0012398157987955946,4.0,take_profit,0.7666666666666666
USDCHF,long,2024-07-15 12:00:00,0.8944,2024-07-15 20:00:00,0.8955,276100,303.7099999999972,0.001229874776386393,8.0,session_change,0.8333333333333334
USDJPY,short,2024-07-15 16:00:00,157.892,2024-07-15 20:00:00,157.91,0,-0.0,-0.00011400197603425558,4.0,stop_loss,0.7333333333333334
GBPUSD,long,2024-07-15 16:00:00,1.29791,2024-07-16 00:00:00,1.29694,126800,-122.99599999998927,-0.0007473553636229903,8.0,session_change,0.6666666666666666
USDCHF,long,2024-07-15 20:00:00,0.8955,2024-07-16 00:00:00,0.89559,0,0.0,0.0001005025125628526,4.0,take_profit,0.6333333333333333
USDJPY,short,2024-07-15 20:00:00,157.91,2024-07-16 04:00:00,158.633,1000,-723.0000000000132,-0.0045785574061174925,8.0,stop_loss,0.6333333333333333
USDCHF,long,2024-07-16 00:00:00,0.89559,2024-07-16 04:00:00,0.8954,0,-0.0,-0.00021215064929267128,4.0,stop_loss,0.7000000000000001
GBPUSD,short,2024-07-16 00:00:00,1.29694,2024-07-16 08:00:00,1.29677,127100,21.607000000000443,0.00013107776766851473,8.0,session_change,0.7000000000000001
USDJPY,short,2024-07-16 04:00:00,158.633,2024-07-16 08:00:00,158.467,0,0.0,0.0010464405262460951,4.0,take_profit,0.6333333333333333
USDCHF,long,2024-07-16 04:00:00,0.8954,2024-07-16 12:00:00,0.895,182800,-73.11999999999195,-0.000446727719454943,8.0,session_change,0.7000000000000001
USDJPY,short,2024-07-16 08:00:00,158.467,2024-07-16 12:00:00,158.328,0,0.0,0.0008771542340046192,4.0,take_profit,0.6999999999999998
GBPUSD,short,2024-07-16 08:00:00,1.29677,2024-07-16 16:00:00,1.29556,126200,152.70199999999159,0.0009330875945618216,8.0,session_change,0.6999999999999998
USDJPY,short,2024-07-16 12:00:00,158.328,2024-07-16 16:00:00,158.564,0,-0.0,-0.0014905765246828735,4.0,stop_loss,0.7666666666666666
USDJPY,short,2024-07-16 16:00:00,158.564,2024-07-16 20:00:00,158.382,0,0.0,0.0011478015186296255,4.0,take_profit,0.7333333333333334
EURUSD,long,2024-07-16 16:00:00,1.08847,2024-07-16 20:00:00,1.0901,0,0.0,0.001497514860308525,4.0,take_profit,0.6666666666666666
GBPUSD,short,2024-07-16 16:00:00,1.29556,2024-07-17 00:00:00,1.29727,189700,-324.3869999999769,-0.0013198925561146364,8.0,session_change,0.8000000000000002
USDJPY,short,2024-07-16 20:00:00,158.382,2024-07-17 00:00:00,158.345,0,0.0,0.00023361240545015304,4.0,take_profit,0.6333333333333333
USDCHF,long,2024-07-16 12:00:00,0.895,2024-07-17 08:00:00,0.8913,274200,-1014.5400000000101,-0.004134078212290544,20.0,stop_loss,0.8333333333333334
USDJPY,short,2024-07-17 00:00:00,158.345,2024-07-17 08:00:00,156.993,0,0.0,0.008538318229183137,8.0,take_profit,0.7000000000000001
USDCHF,long,2024-07-17 08:00:00,0.8913,2024-07-17 12:00:00,0.8863,272000,-1360.0000000000011,-0.005609783462358358,4.0,stop_loss,0.7666666666666666
USDJPY,short,2024-07-17 08:00:00,156.993,2024-07-17 12:00:00,156.512,0,0.0,0.0030638308714400933,4.0,take_profit,0.6999999999999998
GBPUSD,short,2024-07-17 08:00:00,1.3009,2024-07-17 16:00:00,1.30054,186300,67.06799999998434,0.00027673149358130214,8.0,session_change,0.7666666666666666
USDCHF,long,2024-07-17 12:00:00,0.8863,2024-07-17 16:00:00,0.8845,0,-0.0,-0.0020309150400541847,4.0,stop_loss,0.8333333333333334
EURUSD,long,2024-07-17 12:00:00,1.09342,2024-07-17 20:00:00,1.09362,800,0.15999999999998238,0.00018291233012015325,8.0,session_change,0.7000000000000001
USDCHF,long,2024-07-17 16:00:00,0.8845,2024-07-17 20:00:00,0.8834,0,-0.0,-0.0012436404748445336,4.0,stop_loss,0.8000000000000002
GBPUSD,short,2024-07-17 16:00:00,1.30054,2024-07-18 00:00:00,1.3009,122600,-44.13599999998969,-0.0002768080950988943,8.0,session_change,0.6666666666666666
USDCHF,long,2024-07-17 20:00:00,0.8834,2024-07-18 00:00:00,0.88235,0,-0.0,-0.0011885895404120392,4.0,stop_loss,0.7000000000000001
USDJPY,short,2024-07-17 12:00:00,156.512,2024-07-18 04:00:00,156.445,1500,100.50000000001091,0.0004280821917808684,16.0,time_exit_8h,0.7666666666666666
USDCHF,long,2024-07-18 00:00:00,0.88235,2024-07-18 04:00:00,0.8845,0,0.0,0.0024366747889159462,4.0,take_profit,0.7000000000000001
GBPUSD,short,2024-07-18 00:00:00,1.3009,2024-07-18 08:00:00,1.30005,122500,104.12500000000213,0.0006533938042893515,8.0,session_change,0.7000000000000001
USDJPY,short,2024-07-18 04:00:00,156.445,2024-07-18 08:00:00,156.262,0,0.0,0.0011697401642749383,4.0,take_profit,0.6333333333333333
USDCHF,long,2024-07-18 04:00:00,0.8845,2024-07-18 12:00:00,0.8839,180400,-108.23999999998807,-0.0006783493499151317,8.0,session_change,0.7000000000000001
USDJPY,short,2024-07-18 08:00:00,156.262,2024-07-18 12:00:00,156.496,0,-0.0,-0.0014974849931525826,4.0,stop_loss,0.6999999999999998
USDJPY,short,2024-07-18 12:00:00,156.496,2024-07-18 16:00:00,156.985,0,-0.0,-0.0031246805030160788,4.0,stop_loss,0.7666666666666666
USDJPY,short,2024-07-18 16:00:00,156.985,2024-07-18 20:00:00,157.361,0,-0.0,-0.0023951332929896254,4.0,stop_loss,0.7333333333333334
EURUSD,long,2024-07-18 16:00:00,1.09131,2024-07-19 00:00:00,1.08994,72900,-99.87300000000681,-0.0012553719841292513,8.0,session_change,0.6666666666666666
USDJPY,short,2024-07-18 20:00:00,157.361,2024-07-19 00:00:00,157.171,0,0.0,0.001207414797821555,4.0,take_profit,0.6333333333333333
USDJPY,long,2024-07-19 00:00:00,157.171,2024-07-19 04:00:00,157.375,0,0.0,0.0012979493672497326,4.0,take_profit,0.7000000000000001
